# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 04:51:52 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.015 0.00898 9.80000 0.5500000119 2.2836582661    0.550 -1.288  3.5697  4.697    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-15      0.00 7.244e-01 2.612e-01 2.581e-03 6.964e-04 6.317e-03 -1.000 1.435e-02 7.990 8.565 9.597 7.559
0.015 0.00898 9.80000 0.6000000238 2.3211214542    0.600 -1.119  3.5939  4.662    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-15      0.00 7.266e-01 2.591e-01 2.563e-03 6.916e-04 6.274e-03 -1.000 1.427e-02 7.567 8.008 8.913 7.070
0.015 0.00898 9.80000 0.6499999762 2.3520355225    0.650 -0.947  3.6231  4.642    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -8.4e-15      0.00 7.287e-01 2.572e-01 2.546e-03 6.872e-04 6.235e-03 -1.000 1.419e-02 7.138 7.438 8.212 6.578
0.015 0.00898 9.80000 0.7000000477 2.3779268265    0.700 -0.781  3.6530  4.629    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-14      0.00 7.306e-01 2.553e-01 2.530e-03 6.831e-04 6.198e-03 -1.000 1.406e-02 6.724 6.878 7.521 6.107
0.015 0.00898 9.80000 0.7167649865 2.3856837749    0.717 -0.727  3.6630  4.624    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.314e-01 2.546e-01 2.513e-03 6.812e-04 6.184e-03 -1.000 1.404e-02 6.588 6.697 7.300 5.955
0.015 0.00898 9.80000 0.7500000000 2.3998889923    0.750 -0.621  3.6820  4.614    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-14      0.00 7.327e-01 2.533e-01 2.480e-03 6.776e-04 6.158e-03 -1.000 1.396e-02 6.324 6.359 6.896 5.668
0.015 0.00898 9.80000 0.7774701715 2.4105820656    0.777 -0.539  3.6944  4.597    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-14      0.00 7.344e-01 2.517e-01 2.466e-03 6.740e-04 6.126e-03 -1.000 1.390e-02 6.117 6.115 6.614 5.455
0.015 0.00898 9.80000 0.8000000715 2.4187245369    0.800 -0.472  3.7043  4.582    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-14      0.00 7.357e-01 2.504e-01 2.456e-03 6.711e-04 6.100e-03 -1.000 1.385e-02 5.951 5.921 6.393 5.286
0.015 0.00898 9.80000 0.8224081397 2.4263162613    0.822 -0.406  3.7136  4.566    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-14      0.00 7.373e-01 2.489e-01 2.443e-03 6.677e-04 6.069e-03 -1.000 1.378e-02 5.786 5.734 6.181 5.121
0.015 0.00898 9.80000 0.8497062325 2.4349453449    0.849 -0.327  3.7247  4.544    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-14      0.00 7.392e-01 2.471e-01 2.427e-03 6.635e-04 6.032e-03 -1.000 1.371e-02 5.587 5.512 5.933 4.924
0.015 0.00898 9.80000 0.8500000238 2.4350347519    0.849 -0.326  3.7248  4.544    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-14      0.00 7.392e-01 2.471e-01 2.427e-03 6.635e-04 6.031e-03 -1.000 1.371e-02 5.585 5.510 5.930 4.922
0.015 0.00898 9.80000 0.8682502508 2.4404525757    0.868 -0.273  3.7316  4.528    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-14      0.00 7.408e-01 2.456e-01 2.414e-03 6.600e-04 6.000e-03 -1.000 1.366e-02 5.452 5.365 5.770 4.792
0.015 0.00898 9.80000 0.8932821155 2.4474713802    0.892 -0.200  3.7406  4.503    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-14      0.00 7.430e-01 2.435e-01 2.396e-03 6.552e-04 5.957e-03 -1.000 1.353e-02 5.270 5.169 5.552 4.617
0.015 0.00898 9.80000 0.8999999762 2.4492788315    0.899 -0.181  3.7430  4.496    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-14      0.00 7.436e-01 2.429e-01 2.391e-03 6.538e-04 5.945e-03 -1.000 1.350e-02 5.222 5.118 5.495 4.571
0.015 0.00898 9.80000 0.9003912210 2.4493830204    0.900 -0.180  3.7431  4.496    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-14      0.00 7.437e-01 2.428e-01 2.391e-03 6.537e-04 5.944e-03 -1.000 1.350e-02 5.219 5.115 5.492 4.569
0.015 0.00898 9.80000 0.9151546955 2.4532439709    0.914 -0.136  3.7479  4.479    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-14      0.00 7.453e-01 2.413e-01 2.378e-03 6.502e-04 5.912e-03 -1.000 1.343e-02 5.111 5.002 5.367 4.467
0.015 0.00898 9.80000 0.9291868806 2.4567835331    0.928 -0.095  3.7523  4.462    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-14      0.00 7.469e-01 2.397e-01 2.365e-03 6.467e-04 5.881e-03 -1.000 1.339e-02 5.008 4.895 5.250 4.371
