# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 03:07:04 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 8.00000 0.4500000179 2.1822810173    0.450 -1.508  3.5488  4.746    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-15      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 8.540 9.200 10.330 8.148
0.01 -0.17553 8.00000 0.4916263819 2.2287271023    0.492 -1.369  3.5663  4.716    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-15      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 8.194 8.750 9.773 7.749
0.01 -0.17553 8.00000 0.5000000000 2.2374541759    0.500 -1.343  3.5695  4.710    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-15      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 8.127 8.665 9.669 7.673
0.01 -0.17553 8.00000 0.5500000119 2.2836582661    0.550 -1.162  3.5978  4.683    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-15      0.00 7.230e-01 2.670e-01 1.798e-03 4.850e-04 4.398e-03 -1.000 1.000e-02 7.675 8.068 8.934 7.152
0.01 -0.17553 8.00000 0.5820213556 2.3085019588    0.582 -1.057  3.6190  4.688    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.59e-15      0.00 7.231e-01 2.669e-01 1.797e-03 4.849e-04 4.398e-03 -1.000 1.000e-02 7.412 7.714 8.491 6.852
0.01 -0.17553 8.00000 0.6000000238 2.3211214542    0.600 -1.016  3.6273  4.694    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.1e-15      0.00 7.231e-01 2.669e-01 1.797e-03 4.849e-04 4.398e-03 -1.000 1.000e-02 7.310 7.576 8.318 6.735
0.01 -0.17553 8.00000 0.6175371408 2.3326203823    0.617 -0.988  3.6329  4.699    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.42e-15      0.00 7.231e-01 2.669e-01 1.797e-03 4.848e-04 4.397e-03 -1.000 1.000e-02 7.239 7.479 8.199 6.655
0.01 -0.17553 8.00000 0.6471790671 2.3504369259    0.647 -0.927  3.6425  4.698    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.31e-15      0.00 7.232e-01 2.669e-01 1.797e-03 4.848e-04 4.397e-03 -1.000 9.941e-03 7.087 7.285 7.963 6.488
0.01 -0.17553 8.00000 0.6499999762 2.3520355225    0.650 -0.920  3.6435  4.697    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-15      0.00 7.232e-01 2.669e-01 1.797e-03 4.848e-04 4.397e-03 -1.000 9.920e-03 7.071 7.264 7.938 6.470
0.01 -0.17553 8.00000 0.6545705795 2.3545916080    0.655 -0.909  3.6455  4.696    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-15      0.00 7.232e-01 2.669e-01 1.797e-03 4.848e-04 4.397e-03 -1.000 9.909e-03 7.041 7.226 7.891 6.438
